County,Year,Name,County IDs,Latitude,Longitude,Started,Acres Burned,Cal Fire Incident,Major Incident,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F),MWh,Ocean Proximity,Population,Households,Average Income,Average House Value
Lassen,2015,Shinn Fire,18,40.54,-120.71,2015-06-30 18:00:00+00:00,111,f,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,400.59,INLAND,27214,8543,27049,76176
Sacramento,2015,Apple Fire,34,38.47,-121.35,2015-09-03 12:12:00+00:00,110,t,t,111.65000000000008,15.549999999999988,422.08490566037733,11.610363391655445,106.9,26,61.42964959568731,99,7,62.96756756756757,47.60581081081082,5.299865410497983,64.44703504043126,10832.39,INLAND,1038540,393377,35381,137383
Tehama,2015,36 Fire,52,40.35,-121.78,2015-08-08 14:55:00+00:00,110,t,t,58.3,6.27,437.64383561643837,11.75479452054795,107.3,25.7,63.020718232044246,100,10,59.76519337016575,47.70939226519341,5.221643835616439,61.79945205479455,495.54,INLAND,49625,18704,24453,73288
Placer,2015,Riosa Fire,31,39.1,-120.8,2015-06-08 10:33:00+00:00,110,t,t,55.15,15.489999999999997,413.85753424657537,10.233698630136978,105.6,27.8,63.70383561643833,100,8,53.31129476584022,44.23884297520658,3.112054794520549,64.72096317280455,2889.22,INLAND,173793,64326,39368,172386
Shasta,2015,Walker Fire,45,40.48,-122.53,2015-09-11 15:08:00+00:00,109,t,t,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,1561.78,INLAND,147036,55966,26161,91451
Tuolumne,2015,Oak Fire,55,38.05,-120.3,2015-09-08 13:23:00+00:00,108,t,t,167.0100000000001,19.00999999999999,426.30438756855574,12.096340347666972,104.1,19.1,61.33354779411755,100,13,65.39162790697675,48.63953488372094,4.8950684931506805,62.126700507614245,441.69,INLAND,48456,17953,28035,124328
Butte,2015,Munjar Fire,4,39.87,-121.89,2015-10-02 14:38:00+00:00,104,t,f,80.61999999999989,13.549999999999997,430.5943060498221,12.021428571428583,106.8,23.6,62.68425760286227,100,0,69.6135831381733,48.82599531615919,3.2555309734513265,64.55284697508898,1492.1,INLAND,182120,71665,23777,90108
San Bernardino,2015,Sterling Fire,36,34.17,-117.24,2015-06-25 18:30:00+00:00,100,f,f,247.67,32.95000000000005,469.4739726027397,6.981923714759541,115.2,1.4,59.909457190822664,100,4,40.55264655663062,32.392885600455365,4.73715068493151,57.93030303030303,14732.33,<1H OCEAN,1406961,464114,34659,127901
Monterey,2015,Laureles Fire,27,36.57,-121.76,2015-09-19 15:25:00+00:00,95,t,f,371.10000000000036,65.06000000000024,405.303840877915,12.135896551724118,107.7,23.6,57.08622608695645,100,8,74.77875483644038,48.73345058037293,4.767910958904107,62.45431506849301,2663.12,<1H OCEAN,346310,112784,38735,227568
San Luis Obispo,2015,Deer Fire,40,35.72,-121.02,2015-07-10 12:41:00+00:00,95,t,t,197.21000000000006,34.21000000000014,417.97123287671235,11.922534246575344,102.3,19,58.60858516483503,100,6,69.95603628750872,48.01235170969986,3.6013698630136948,62.960114777618465,1707.99,<1H OCEAN,215857,79734,32509,217929
Shasta,2015,Sprig Fire,45,40.5,-122.2,2015-07-30 12:57:00+00:00,90,t,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,1561.78,INLAND,147036,55966,26161,91451
Tulare,2015,Advance Fire,54,36.5,-118.9,2015-07-30 12:40:00+00:00,86,t,t,114.06999999999996,9.039999999999996,441.0712328767123,10.72575342465755,107.5,11.7,62.73868312757201,100,8,56.06896551724138,45.1531034482759,3.0810958904109604,67.67981072555204,4475.25,INLAND,309025,97400,25904,79152
San Diego,2015,Otay Fire,37,32.64,-116.95,2015-06-26 16:06:00+00:00,80,t,f,310.4700000000008,39.39000000000002,434.0918125887364,13.975272382756996,112.9,25,65.11194817658351,100,4,65.59119804400979,51.409779951100255,3.4280170373875998,67.3666350261034,19894.49,<1H OCEAN,2444026,882162,41120,208943
Riverside,2015,Harrison Fire,33,33.95,-117.4,2015-06-01 10:16:00+00:00,80,t,f,794.0400000000033,36.74000000000003,470.1955371520589,11.696987813290415,116.2,21.6,68.89862100666497,100,0,47.54571026722925,45.5635724331926,4.4798438934802665,67.5402113970588,15252.66,<1H OCEAN,1159159,400110,34210,141866
Modoc,2015,3-12 Fire,25,40.86,-121.1,2015-07-23 17:30:00+00:00,77,t,f,47.690000000000026,14.119999999999989,395.4986301369863,6.849589041095893,99.3,-12.3,48.488219178082225,98,8,58.27823691460055,33.368595041322315,4.579999999999999,51.72164383561647,164.67,INLAND,9678,3711,22668,51162
Shasta,2015,Fern Fire,45,40.68,-121.93,2015-08-02 03:00:00+00:00,75,t,t,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,1561.78,INLAND,147036,55966,26161,91451
Shasta,2015,Mallard Fire,45,40.51,-122.2,2015-07-29 16:30:00+00:00,75,t,t,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,1561.78,INLAND,147036,55966,26161,91451
El Dorado,2015,Kyburz Fire,9,38.78,-120.4,2015-07-23 14:00:00+00:00,75,f,f,116.43000000000005,46.240000000000016,427.96849315068494,8.333561643835624,99.7,27.3,60.76027397260271,96,8,48.11934156378601,38.747736625514406,4.60972602739726,59.88000000000006,1170.08,INLAND,123513,45832,34418,147732
Butte,2015,Webb Fire,4,39.63,-121.54,2015-07-01 13:05:00+00:00,75,t,f,80.61999999999989,13.549999999999997,430.5943060498221,12.021428571428583,106.8,23.6,62.68425760286227,100,0,69.6135831381733,48.82599531615919,3.2555309734513265,64.55284697508898,1492.1,INLAND,182120,71665,23777,90108
Butte,2015,Olive Fire,4,39.63,-121,2015-09-02 13:18:00+00:00,72,t,t,80.61999999999989,13.549999999999997,430.5943060498221,12.021428571428583,106.8,23.6,62.68425760286227,100,0,69.6135831381733,48.82599531615919,3.2555309734513265,64.55284697508898,1492.1,INLAND,182120,71665,23777,90108
Siskiyou,2015,Prairie Fire,47,41.77,-122.58,2015-08-20 16:00:00+00:00,69,f,f,125.53000000000011,35.859999999999964,424.6054421768707,8.25986078886311,103,-14.4,51.80079365079367,100,11,61.28504672897196,37.874766355140174,4.147447795823664,55.66360544217694,494.49,INLAND,43531,17302,21730,68233
Kern,2015,Pass Fire,15,35.78,-120.19,2015-06-15 15:46:00+00:00,67,t,f,242.74000000000004,18.569999999999993,455.1335187760779,11.443949930458956,106.8,19,64.45873347251222,100,8,56.0266106442577,46.875770308123236,3.939777468706538,66.62018881626724,15182.34,INLAND,528995,179480,30395,84960
San Bernardino,2015,Scales Fire,36,34.96,-116.42,2015-08-01 13:04:00+00:00,65,f,f,247.67,32.95000000000005,469.4739726027397,6.981923714759541,115.2,1.4,59.909457190822664,100,4,40.55264655663062,32.392885600455365,4.73715068493151,57.93030303030303,14732.33,<1H OCEAN,1406961,464114,34659,127901
Fresno,2015,Kerkhoff Fire,10,36.99,-119.23,2015-07-18 16:31:00+00:00,60,t,f,487.81999999999937,44.990000000000045,437.3397326019883,10.493555022283171,108.8,22.7,64.29053822420276,100,0,53.582874828060525,44.826134800550136,4.440829619472066,64.65936420179688,7656,INLAND,658377,218167,29646,86713
Lassen,2015,Dixie Fire,18,40.88,-121.03,2015-06-19 16:15:00+00:00,60,t,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,400.59,INLAND,27214,8543,27049,76176
Riverside,2015,Grapefruit Fire,33,33.95,-117.4,2015-06-18 14:16:00+00:00,60,t,f,794.0400000000033,36.74000000000003,470.1955371520589,11.696987813290415,116.2,21.6,68.89862100666497,100,0,47.54571026722925,45.5635724331926,4.4798438934802665,67.5402113970588,15252.66,<1H OCEAN,1159159,400110,34210,141866
Mariposa,2015,Triangle Fire,22,37.49,-119.97,2015-06-18 12:03:00+00:00,60,t,t,109.3800000000001,26.15000000000002,428.65625,10.413431462741476,106.3,19.3,61.508003679852806,100,8,58,44.82677746999078,3.857904411764707,65.09372659176029,106.61,INLAND,14302,5604,26091,100178
Amador,2015,North Fire,3,38.26,-121.14,2015-06-16 16:42:00+00:00,60,t,f,51.019999999999996,21.029999999999994,429.26849315068495,9.362739726027392,101,24.1,58.388767123287714,100,9,58.244505494505496,41.94945054945052,3.12191780821918,62.506575342465744,285.31,INLAND,30039,10518,31065,117146
Shasta,2015,Point Fire,45,40.39,-122.41,2015-08-03 14:28:00+00:00,59,t,t,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,1561.78,INLAND,147036,55966,26161,91451
Siskiyou,2015,Military Fire,47,41.77,-122.58,2015-10-10 12:00:00+00:00,58,f,f,125.53000000000011,35.859999999999964,424.6054421768707,8.25986078886311,103,-14.4,51.80079365079367,100,11,61.28504672897196,37.874766355140174,4.147447795823664,55.66360544217694,494.49,INLAND,43531,17302,21730,68233
San Bernardino,2015,Summit Fire,36,34.23,-116.88,2015-08-23 12:25:00+00:00,55,f,f,247.67,32.95000000000005,469.4739726027397,6.981923714759541,115.2,1.4,59.909457190822664,100,4,40.55264655663062,32.392885600455365,4.73715068493151,57.93030303030303,14732.33,<1H OCEAN,1406961,464114,34659,127901
San Diego,2015,De Luz Fire,37,33.41,-117.29,2015-08-09 08:22:00+00:00,55,t,f,310.4700000000008,39.39000000000002,434.0918125887364,13.975272382756996,112.9,25,65.11194817658351,100,4,65.59119804400979,51.409779951100255,3.4280170373875998,67.3666350261034,19894.49,<1H OCEAN,2444026,882162,41120,208943
Tehama,2015,Fork Fire,52,40.01,-122.55,2015-06-17 12:50:00+00:00,55,t,f,58.3,6.27,437.64383561643837,11.75479452054795,107.3,25.7,63.020718232044246,100,10,59.76519337016575,47.70939226519341,5.221643835616439,61.79945205479455,495.54,INLAND,49625,18704,24453,73288
San Bernardino,2015,Mill 2 Fire,36,34.08,-117.05,2015-07-12 14:46:00+00:00,54,t,t,247.67,32.95000000000005,469.4739726027397,6.981923714759541,115.2,1.4,59.909457190822664,100,4,40.55264655663062,32.392885600455365,4.73715068493151,57.93030303030303,14732.33,<1H OCEAN,1406961,464114,34659,127901
Alameda,2015,Tesla Fire,1,37.6,-121.72,2015-06-25 16:10:00+00:00,53,t,f,99.20000000000006,23.459999999999997,412.0904109589041,11.686575342465751,103.7,25.1,59.291083676268855,100,7,67.14738292011019,47.72258953168044,3.3101369863013725,62.70986301369856,10235.38,<1H OCEAN,1257144,475074,43726,228486
Santa Barbara,2015,White Fire,42,34.95,-120.29,2015-08-01 14:32:00+00:00,52,t,f,292.0899999999992,27.979999999999983,429.9223389675651,11.94568296025584,104.1,20.3,59.29264029438828,100,7,67.69410664172123,47.70556594948546,4.085662100456624,65.75503275759377,3109.16,<1H OCEAN,356294,125486,42938,274577
Ventura,2015,Potrero Fire,56,34.15,-118.88,2015-11-07 01:45:00+00:00,50,f,f,158.34999999999994,34.849999999999945,436.71324200913244,12.918173515981726,106.6,29.6,63.085191956124284,100,6,64.5881809787627,49.33222530009235,3.3043835616438333,66.49387008234223,5591.1,<1H OCEAN,663408,215793,47464,261187
Mendocino,2015,Mendocino Lightning Fires,23,39.43,-123.36,2015-07-30 13:36:00+00:00,50,t,f,53.290000000000056,28.40000000000001,450.55342465753426,9.776438356164384,106.3,16.7,58.15068493150688,96,0,56.430939226519335,31.98011049723757,3.491232876712328,60.58273972602736,566.88,<1H OCEAN,79891,30231,26864,122931
Kern,2015,Antelope Fire,15,35.48,-118.86,2015-09-09 11:45:00+00:00,45,t,f,242.74000000000004,18.569999999999993,455.1335187760779,11.443949930458956,106.8,19,64.45873347251222,100,8,56.0266106442577,46.875770308123236,3.939777468706538,66.62018881626724,15182.34,INLAND,528995,179480,30395,84960
Alameda,2015,Geary Fire,1,37.6,-121.72,2015-07-02 04:40:00+00:00,45,t,f,99.20000000000006,23.459999999999997,412.0904109589041,11.686575342465751,103.7,25.1,59.291083676268855,100,7,67.14738292011019,47.72258953168044,3.3101369863013725,62.70986301369856,10235.38,<1H OCEAN,1257144,475074,43726,228486
Fresno,2015,FKU Lightning Fires,10,36.99,-119.23,2015-06-05 17:00:00+00:00,45,t,f,487.81999999999937,44.990000000000045,437.3397326019883,10.493555022283171,108.8,22.7,64.29053822420276,100,0,53.582874828060525,44.826134800550136,4.440829619472066,64.65936420179688,7656,INLAND,658377,218167,29646,86713
Modoc,2015,Mason Fire ,25,41.46,-120.63,2015-07-09 15:00:00+00:00,43,f,f,47.690000000000026,14.119999999999989,395.4986301369863,6.849589041095893,99.3,-12.3,48.488219178082225,98,8,58.27823691460055,33.368595041322315,4.579999999999999,51.72164383561647,164.67,INLAND,9678,3711,22668,51162
Santa Clara,2015,Highway Fire,43,37.33,-121.89,2015-06-30 15:23:00+00:00,42,t,f,53.14000000000006,8.169999999999998,414.9532967032967,11.393424657534242,103.4,23.1,58.5453296703297,100,11,67.0828729281768,47.08149171270724,5.00219178082192,61.43739376770539,16794.81,<1H OCEAN,1486054,518634,55196,309327
Lassen,2015,Center Fire,18,40.4,-120.55,2015-09-09 14:12:00+00:00,40,t,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,400.59,INLAND,27214,8543,27049,76176
Stanislaus,2015,Sullivan Fire,50,37.25,-121.2,2015-07-28 12:10:00+00:00,40,t,f,167.0100000000001,19.00999999999999,426.30438756855574,12.096340347666972,104.1,19.1,61.33354779411755,100,13,65.39162790697675,48.63953488372094,4.8950684931506805,62.126700507614245,4751.57,INLAND,370481,125365,30382,133591
Solano,2015,Ascot Fire,48,38.1,-122.16,2015-07-10 13:36:00+00:00,40,t,t,115.02000000000002,21.829999999999995,407.72155411655876,11.06545623836126,106.9,21.8,60.29812030075195,100,9,62.49101229895932,46.17786187322603,5.9034958601655925,62.50518518518525,3209.3,INLAND,335352,112596,40955,155272
Napa,2015,Chiles Fire,28,38.53,-122.34,2015-06-16 14:27:00+00:00,38,t,t,95.3199999999999,21.940000000000005,398.1917808219178,12.64157142857143,108.4,21.7,58.871571428571414,100,1,70.2648401826484,48.398021308980205,3.364794520547944,62.17178082191787,1049.68,<1H OCEAN,108030,41264,39798,210965
Napa,2015,Garage Fire,28,38.5,-122.27,2015-06-09 15:23:00+00:00,36,t,t,95.3199999999999,21.940000000000005,398.1917808219178,12.64157142857143,108.4,21.7,58.871571428571414,100,1,70.2648401826484,48.398021308980205,3.364794520547944,62.17178082191787,1049.68,<1H OCEAN,108030,41264,39798,210965
Trinity,2015,Browns Fire,53,40,-123.06,2015-09-08 15:56:00+00:00,35,t,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,111.15,INLAND,13063,5156,20073,70718
El Dorado,2015,Ranch Fire,9,38.74,-120.44,2015-07-03 09:28:00+00:00,35,t,f,116.43000000000005,46.240000000000016,427.96849315068494,8.333561643835624,99.7,27.3,60.76027397260271,96,8,48.11934156378601,38.747736625514406,4.60972602739726,59.88000000000006,1170.08,INLAND,123513,45832,34418,147732
Mendocino,2015,Covelo Fire,23,39.78,-123.25,2015-06-28 13:30:00+00:00,35,t,f,53.290000000000056,28.40000000000001,450.55342465753426,9.776438356164384,106.3,16.7,58.15068493150688,96,0,56.430939226519335,31.98011049723757,3.491232876712328,60.58273972602736,566.88,<1H OCEAN,79891,30231,26864,122931
Nevada,2015,McCourtney Fire,29,39.08,-121.19,2015-09-22 07:00:00+00:00,30,t,f,55.15,15.489999999999997,413.85753424657537,10.233698630136978,105.6,27.8,63.70383561643833,100,8,53.31129476584022,44.23884297520658,3.112054794520549,64.72096317280455,626.09,INLAND,78510,30747,32913,150322
Lassen,2015,Kramer Fire ,18,41.12,-121.19,2015-08-29 16:06:00+00:00,30,t,f,91.19000000000001,36.84,407.43013698630136,8.82657534246575,112.8,8.1,57.35287671232877,98,4,56.59778085991678,39.97600554785019,3.9805479452054797,56.884664536741234,400.59,INLAND,27214,8543,27049,76176
Yuba,2015,Francis Fire,58,39.33,-121.19,2015-08-03 18:07:00+00:00,30,t,f,54.67,13.019999999999996,416.14520547945204,11.535342465753418,104.6,27.5,64.00602739726021,100,13,57.93698630136986,47.33205479452053,4.0254794520547925,63.708493150684966,478.06,INLAND,58228,19776,23159,76391
Ventura,2015,Banister Fire,56,34.27,-118.78,2015-11-11 17:40:00+00:00,29,f,f,158.34999999999994,34.849999999999945,436.71324200913244,12.918173515981726,106.6,29.6,63.085191956124284,100,6,64.5881809787627,49.33222530009235,3.3043835616438333,66.49387008234223,5591.1,<1H OCEAN,663408,215793,47464,261187
Placer,2015,Baxter Fire,31,38.94,-121.15,2015-07-22 18:17:00+00:00,26,t,f,55.15,15.489999999999997,413.85753424657537,10.233698630136978,105.6,27.8,63.70383561643833,100,8,53.31129476584022,44.23884297520658,3.112054794520549,64.72096317280455,2889.22,INLAND,173793,64326,39368,172386
San Diego,2015,Park Fire,37,32.68,-116.52,2015-07-24 12:43:00+00:00,25,t,f,310.4700000000008,39.39000000000002,434.0918125887364,13.975272382756996,112.9,25,65.11194817658351,100,4,65.59119804400979,51.409779951100255,3.4280170373875998,67.3666350261034,19894.49,<1H OCEAN,2444026,882162,41120,208943
San Benito,2015,Betabel Fire,35,36.87,-121.57,2015-07-20 13:23:00+00:00,25,t,f,102.44,19.139999999999944,422.4808219178082,11.91698630136987,104.8,23.4,58.419505494505465,100,0,71.04847645429363,48.41703601108025,3.9215068493150684,64.04041095890409,367.07,<1H OCEAN,36697,11422,35586,218650
San Diego,2015,Lake Fire,37,33.21,-116.73,2015-07-16 11:30:00+00:00,25,t,f,310.4700000000008,39.39000000000002,434.0918125887364,13.975272382756996,112.9,25,65.11194817658351,100,4,65.59119804400979,51.409779951100255,3.4280170373875998,67.3666350261034,19894.49,<1H OCEAN,2444026,882162,41120,208943
El Dorado,2015,Buckaroo Fire,9,38.65,-120.7,2015-07-02 17:10:00+00:00,25,t,f,116.43000000000005,46.240000000000016,427.96849315068494,8.333561643835624,99.7,27.3,60.76027397260271,96,8,48.11934156378601,38.747736625514406,4.60972602739726,59.88000000000006,1170.08,INLAND,123513,45832,34418,147732
Mariposa,2015,Fox Fire,22,37.49,-119.97,2015-06-07 12:06:00+00:00,25,t,t,109.3800000000001,26.15000000000002,428.65625,10.413431462741476,106.3,19.3,61.508003679852806,100,8,58,44.82677746999078,3.857904411764707,65.09372659176029,106.61,INLAND,14302,5604,26091,100178
Riverside,2015,Snow Fire,33,33.95,-117.4,2015-06-05 13:32:00+00:00,25,t,f,794.0400000000033,36.74000000000003,470.1955371520589,11.696987813290415,116.2,21.6,68.89862100666497,100,0,47.54571026722925,45.5635724331926,4.4798438934802665,67.5402113970588,15252.66,<1H OCEAN,1159159,400110,34210,141866
Siskiyou,2015,Dorris Fire,47,42,-121.89,2015-07-21 17:00:00+00:00,24,t,t,125.53000000000011,35.859999999999964,424.6054421768707,8.25986078886311,103,-14.4,51.80079365079367,100,11,61.28504672897196,37.874766355140174,4.147447795823664,55.66360544217694,494.49,INLAND,43531,17302,21730,68233
Mendocino,2015,Soda Fire,23,39.03,-123.3,2015-07-04 15:30:00+00:00,23,t,f,53.290000000000056,28.40000000000001,450.55342465753426,9.776438356164384,106.3,16.7,58.15068493150688,96,0,56.430939226519335,31.98011049723757,3.491232876712328,60.58273972602736,566.88,<1H OCEAN,79891,30231,26864,122931
Santa Barbara,2015,Gibraltar Fire,42,34.48,-119.63,2015-10-29 05:30:00+00:00,21,f,f,292.0899999999992,27.979999999999983,429.9223389675651,11.94568296025584,104.1,20.3,59.29264029438828,100,7,67.69410664172123,47.70556594948546,4.085662100456624,65.75503275759377,3109.16,<1H OCEAN,356294,125486,42938,274577
Riverside,2015,Spider Fire,33,33.99,-117.44,2015-07-12 13:52:00+00:00,21,t,t,794.0400000000033,36.74000000000003,470.1955371520589,11.696987813290415,116.2,21.6,68.89862100666497,100,0,47.54571026722925,45.5635724331926,4.4798438934802665,67.5402113970588,15252.66,<1H OCEAN,1159159,400110,34210,141866
